1455733906,103707,
C,8,35176,OPTIDX,MIDCPNIFTY,1461853800,1780000,CE
C,8,35177,OPTIDX,MIDCPNIFTY,1461853800,1780000,PE
C,8,35178,OPTIDX,MIDCPNIFTY,1461853800,1790000,CE
C,8,35179,OPTIDX,MIDCPNIFTY,1461853800,1790000,PE
C,10,35180,OPTIDX,MIDCPNIFTY,1461853800,1565000,CE
C,10,35181,OPTIDX,MIDCPNIFTY,1461853800,1565000,PE
C,4,35182,OPTIDX,NIFTY,1456929000,3060000,CE
C,4,35183,OPTIDX,NIFTY,1456929000,3060000,PE
C,2,35184,OPTIDX,NIFTY,1461853800,3050000,CE
C,2,35185,OPTIDX,NIFTY,1461853800,3050000,PE
C,8,35186,OPTIDX,NIFTYNXT50,1456410600,8040000,CE
C,8,35187,OPTIDX,NIFTYNXT50,1456410600,8040000,PE
C,10,35188,OPTIDX,NIFTYNXT50,1456410600,8060000,CE
C,10,35189,OPTIDX,NIFTYNXT50,1456410600,8060000,PE
C,3,35190,OPTIDX,NIFTY,1461853800,3055000,CE
C,10,35191,OPTSTK,AMBER,1459348200,820000,CE
C,3,35192,OPTIDX,NIFTY,1461853800,3055000,PE
C,10,35193,OPTSTK,AMBER,1459348200,820000,PE
C,11,35194,OPTIDX,NIFTYNXT50,1456410600,8070000,CE
C,4,35195,OPTIDX,NIFTY,1461853800,3060000,CE
C,4,35196,OPTIDX,NIFTY,1461853800,3060000,PE
C,11,35197,OPTIDX,NIFTYNXT50,1456410600,8070000,PE
C,8,35198,OPTIDX,NIFTYNXT50,1461853800,7880000,CE
C,8,35199,OPTIDX,NIFTYNXT50,1461853800,7880000,PE
C,9,35200,OPTIDX,NIFTYNXT50,1461853800,7890000,CE
C,9,35201,OPTIDX,NIFTYNXT50,1461853800,7890000,PE
C,11,35202,OPTIDX,NIFTYNXT50,1461853800,7910000,CE
C,11,35203,OPTIDX,NIFTYNXT50,1461853800,7910000,PE
C,8,35204,OPTIDX,NIFTYNXT50,1461853800,7920000,CE
C,8,35205,OPTIDX,NIFTYNXT50,1461853800,7920000,PE
C,8,35206,OPTIDX,NIFTYNXT50,1456410600,8080000,CE
C,8,35207,OPTIDX,NIFTYNXT50,1456410600,8080000,PE
C,9,35208,OPTIDX,NIFTYNXT50,1461853800,7930000,CE
C,9,35209,OPTIDX,NIFTYNXT50,1461853800,7930000,PE
C,16,35210,OPTSTK,APLAPOLLO,1456410600,246000,CE
